class,label,path
apple,0,images/macoun_s_000319.png
apple,0,images/red_delicious_s_000671.png
apple,0,images/northern_spy_s_000001.png
apple,0,images/golden_delicious_s_001089.png
apple,0,images/macoun_s_000827.png
apple,0,images/red_delicious_s_001347.png
apple,0,images/red_delicious_s_000213.png
apple,0,images/golden_delicious_s_000916.png
apple,0,images/golden_delicious_s_000404.png
apple,0,images/pearmain_s_000310.png
apple,0,images/pearmain_s_000088.png
apple,0,images/golden_delicious_s_001536.png
apple,0,images/red_delicious_s_000337.png
apple,0,images/pearmain_s_000125.png
apple,0,images/red_delicious_s_000130.png
apple,0,images/golden_delicious_s_001333.png
apple,0,images/macoun_s_000198.png
apple,0,images/macoun_s_000661.png
apple,0,images/red_delicious_s_000133.png
apple,0,images/yellow_delicious_s_000043.png
apple,0,images/golden_delicious_s_000539.png
apple,0,images/cortland_s_000692.png
apple,0,images/pearmain_s_000340.png
apple,0,images/northern_spy_s_000052.png
apple,0,images/red_delicious_s_001148.png
apple,0,images/macoun_s_000191.png
apple,0,images/golden_delicious_s_000116.png
apple,0,images/red_delicious_s_000122.png
apple,0,images/pearmain_s_000210.png
apple,0,images/yellow_delicious_s_000198.png
apple,0,images/red_delicious_s_001617.png
apple,0,images/northern_spy_s_000746.png
apple,0,images/red_delicious_s_000149.png
apple,0,images/golden_delicious_s_000171.png
apple,0,images/red_delicious_s_001841.png
apple,0,images/yellow_delicious_s_000147.png
apple,0,images/golden_delicious_s_000417.png
apple,0,images/northern_spy_s_000786.png
apple,0,images/northern_spy_s_000211.png
apple,0,images/northern_spy_s_000029.png
apple,0,images/northern_spy_s_000617.png
apple,0,images/red_delicious_s_000655.png
apple,0,images/macoun_s_000974.png
apple,0,images/northern_spy_s_000157.png
apple,0,images/golden_delicious_s_000650.png
apple,0,images/macoun_s_000967.png
apple,0,images/golden_delicious_s_000337.png
apple,0,images/pearmain_s_000242.png
apple,0,images/cortland_s_000023.png
apple,0,images/apple_s_000049.png
apple,0,images/eating_apple_s_000492.png
apple,0,images/red_delicious_s_001777.png
apple,0,images/red_delicious_s_001420.png
apple,0,images/mcintosh_s_000493.png
apple,0,images/northern_spy_s_000548.png
apple,0,images/macoun_s_001130.png
apple,0,images/macoun_s_000018.png
apple,0,images/macoun_s_000363.png
apple,0,images/red_delicious_s_001422.png
apple,0,images/apple_s_000057.png
apple,0,images/red_delicious_s_000019.png
apple,0,images/golden_delicious_s_000494.png
apple,0,images/golden_delicious_s_000093.png
apple,0,images/mcintosh_s_000016.png
apple,0,images/golden_delicious_s_001690.png
apple,0,images/yellow_delicious_s_000344.png
apple,0,images/macoun_s_000595.png
apple,0,images/golden_delicious_s_001301.png
apple,0,images/macoun_s_000896.png
apple,0,images/cortland_s_000255.png
apple,0,images/red_delicious_s_000014.png
apple,0,images/mcintosh_s_000256.png
apple,0,images/mcintosh_s_000911.png
apple,0,images/northern_spy_s_000315.png
apple,0,images/golden_delicious_s_000263.png
apple,0,images/macoun_s_000126.png
apple,0,images/apple_s_000307.png
apple,0,images/apple_s_000028.png
apple,0,images/red_delicious_s_001985.png
apple,0,images/red_delicious_s_002205.png
apple,0,images/eating_apple_s_000473.png
apple,0,images/macoun_s_000047.png
apple,0,images/golden_delicious_s_000038.png
apple,0,images/mcintosh_s_000670.png
apple,0,images/macoun_s_000054.png
apple,0,images/macoun_s_001233.png
apple,0,images/eating_apple_s_001280.png
apple,0,images/golden_delicious_s_001107.png
apple,0,images/golden_delicious_s_001757.png
apple,0,images/red_delicious_s_000150.png
apple,0,images/red_delicious_s_001022.png
apple,0,images/red_delicious_s_001240.png
apple,0,images/northern_spy_s_000195.png
apple,0,images/red_delicious_s_000913.png
apple,0,images/dessert_apple_s_000234.png
apple,0,images/yellow_delicious_s_000007.png
apple,0,images/macoun_s_000138.png
apple,0,images/macoun_s_000139.png
apple,0,images/northern_spy_s_000596.png
apple,0,images/macoun_s_000663.png
apple,0,images/northern_spy_s_000355.png
apple,0,images/macoun_s_000520.png
apple,0,images/macoun_s_000886.png
apple,0,images/apple_s_000768.png
apple,0,images/northern_spy_s_000019.png
apple,0,images/northern_spy_s_000775.png
apple,0,images/golden_delicious_s_001103.png
apple,0,images/red_delicious_s_000001.png
apple,0,images/red_delicious_s_000856.png
apple,0,images/macoun_s_000151.png
apple,0,images/red_delicious_s_000424.png
apple,0,images/northern_spy_s_000871.png
apple,0,images/northern_spy_s_000051.png
apple,0,images/eating_apple_s_000266.png
apple,0,images/red_delicious_s_000053.png
apple,0,images/golden_delicious_s_001783.png
apple,0,images/red_delicious_s_001329.png
apple,0,images/red_delicious_s_002038.png
apple,0,images/golden_delicious_s_000578.png
apple,0,images/golden_delicious_s_001789.png
apple,0,images/golden_delicious_s_001295.png
apple,0,images/mcintosh_s_000045.png
apple,0,images/eating_apple_s_000717.png
apple,0,images/golden_delicious_s_001414.png
apple,0,images/macoun_s_000969.png
apple,0,images/golden_delicious_s_000967.png
apple,0,images/red_delicious_s_000068.png
apple,0,images/pearmain_s_000252.png
apple,0,images/golden_delicious_s_001815.png
apple,0,images/macoun_s_000551.png
apple,0,images/eating_apple_s_001361.png
apple,0,images/red_delicious_s_000006.png
apple,0,images/red_delicious_s_001342.png
apple,0,images/apple_s_000536.png
apple,0,images/northern_spy_s_000692.png
apple,0,images/northern_spy_s_000207.png
apple,0,images/red_delicious_s_000027.png
apple,0,images/golden_delicious_s_001323.png
apple,0,images/mcintosh_s_000847.png
apple,0,images/golden_delicious_s_000143.png
apple,0,images/golden_delicious_s_000283.png
apple,0,images/red_delicious_s_001278.png
apple,0,images/yellow_delicious_s_000505.png
apple,0,images/pearmain_s_000066.png
apple,0,images/golden_delicious_s_001036.png
apple,0,images/golden_delicious_s_000066.png
apple,0,images/mcintosh_s_000079.png
apple,0,images/golden_delicious_s_001176.png
apple,0,images/red_delicious_s_002219.png
apple,0,images/yellow_delicious_s_000568.png
apple,0,images/apple_s_000364.png
apple,0,images/golden_delicious_s_000008.png
apple,0,images/golden_delicious_s_000492.png
apple,0,images/golden_delicious_s_001167.png
apple,0,images/mcintosh_s_000310.png
apple,0,images/yellow_delicious_s_000023.png
apple,0,images/macoun_s_001095.png
apple,0,images/eating_apple_s_000336.png
apple,0,images/red_delicious_s_000017.png
apple,0,images/golden_delicious_s_001590.png
apple,0,images/northern_spy_s_001099.png
apple,0,images/golden_delicious_s_001694.png
apple,0,images/pearmain_s_000006.png
apple,0,images/red_delicious_s_001010.png
apple,0,images/golden_delicious_s_001040.png
apple,0,images/golden_delicious_s_001342.png
apple,0,images/cortland_s_000053.png
apple,0,images/macoun_s_000753.png
apple,0,images/red_delicious_s_000225.png
apple,0,images/northern_spy_s_000048.png
apple,0,images/red_delicious_s_000165.png
apple,0,images/red_delicious_s_002221.png
apple,0,images/macoun_s_000592.png
apple,0,images/yellow_delicious_s_000195.png
apple,0,images/cortland_s_000152.png
apple,0,images/red_delicious_s_000367.png
aquarium fish,1,images/cichlid_s_000031.png
aquarium fish,1,images/cichlid_fish_s_000335.png
aquarium fish,1,images/carassius_auratus_s_000432.png
aquarium fish,1,images/carassius_auratus_s_000240.png
aquarium fish,1,images/cichlid_fish_s_000840.png
aquarium fish,1,images/cichlid_fish_s_000302.png
aquarium fish,1,images/goldfish_s_002650.png
aquarium fish,1,images/goldfish_s_002509.png
aquarium fish,1,images/carassius_auratus_s_000013.png
aquarium fish,1,images/carassius_auratus_s_000443.png
aquarium fish,1,images/cichlid_s_000048.png
aquarium fish,1,images/cichlid_s_001552.png
aquarium fish,1,images/goldfish_s_001460.png
aquarium fish,1,images/cichlid_s_000364.png
aquarium fish,1,images/cichlid_s_001539.png
aquarium fish,1,images/goldfish_s_000322.png
aquarium fish,1,images/cichlid_s_001620.png
aquarium fish,1,images/cichlid_s_000765.png
aquarium fish,1,images/cichlid_fish_s_001330.png
aquarium fish,1,images/cichlid_fish_s_000044.png
aquarium fish,1,images/goldfish_s_002646.png
aquarium fish,1,images/goldfish_s_002812.png
aquarium fish,1,images/goldfish_s_000748.png
aquarium fish,1,images/cichlid_fish_s_000322.png
aquarium fish,1,images/carassius_auratus_s_000210.png
aquarium fish,1,images/cichlid_s_000536.png
aquarium fish,1,images/cichlid_s_001525.png
aquarium fish,1,images/cichlid_s_001524.png
aquarium fish,1,images/cichlid_fish_s_000004.png
aquarium fish,1,images/cichlid_s_002274.png
aquarium fish,1,images/carassius_auratus_s_000524.png
aquarium fish,1,images/cichlid_fish_s_001363.png
aquarium fish,1,images/cichlid_s_000937.png
aquarium fish,1,images/cichlid_fish_s_000913.png
aquarium fish,1,images/cichlid_s_001465.png
aquarium fish,1,images/goldfish_s_001251.png
aquarium fish,1,images/cichlid_s_000763.png
aquarium fish,1,images/carassius_auratus_s_000525.png
aquarium fish,1,images/cichlid_s_000011.png
aquarium fish,1,images/carassius_auratus_s_000467.png
aquarium fish,1,images/cichlid_fish_s_001050.png
aquarium fish,1,images/cichlid_s_002400.png
aquarium fish,1,images/cichlid_fish_s_000410.png
aquarium fish,1,images/goldfish_s_001247.png
aquarium fish,1,images/cichlid_fish_s_000136.png
aquarium fish,1,images/carassius_auratus_s_000426.png
aquarium fish,1,images/cichlid_s_000541.png
aquarium fish,1,images/cichlid_s_001797.png
aquarium fish,1,images/goldfish_s_002748.png
aquarium fish,1,images/cichlid_s_000756.png
aquarium fish,1,images/carassius_auratus_s_000399.png
aquarium fish,1,images/carassius_auratus_s_000363.png
aquarium fish,1,images/cichlid_fish_s_000508.png
aquarium fish,1,images/goldfish_s_001328.png
aquarium fish,1,images/goldfish_s_000862.png
aquarium fish,1,images/goldfish_s_002339.png
aquarium fish,1,images/cichlid_s_001906.png
aquarium fish,1,images/cichlid_s_001353.png
aquarium fish,1,images/cichlid_s_002109.png
aquarium fish,1,images/goldfish_s_002357.png
aquarium fish,1,images/cichlid_s_000248.png
aquarium fish,1,images/carassius_auratus_s_000568.png
aquarium fish,1,images/carassius_auratus_s_000041.png
aquarium fish,1,images/goldfish_s_001902.png
aquarium fish,1,images/cichlid_s_001245.png
aquarium fish,1,images/cichlid_s_001513.png
aquarium fish,1,images/cichlid_fish_s_000048.png
aquarium fish,1,images/cichlid_s_000363.png
aquarium fish,1,images/cichlid_fish_s_000329.png
aquarium fish,1,images/cichlid_fish_s_001205.png
aquarium fish,1,images/carassius_auratus_s_000061.png
aquarium fish,1,images/cichlid_fish_s_000373.png
aquarium fish,1,images/cichlid_s_001433.png
aquarium fish,1,images/goldfish_s_000976.png
aquarium fish,1,images/goldfish_s_000186.png
aquarium fish,1,images/cichlid_s_001697.png
aquarium fish,1,images/carassius_auratus_s_000112.png
aquarium fish,1,images/cichlid_s_000392.png
aquarium fish,1,images/cichlid_fish_s_000959.png
aquarium fish,1,images/cichlid_fish_s_000938.png
aquarium fish,1,images/cichlid_s_001426.png
aquarium fish,1,images/cichlid_s_001793.png
aquarium fish,1,images/carassius_auratus_s_000264.png
aquarium fish,1,images/goldfish_s_002787.png
aquarium fish,1,images/carassius_auratus_s_000180.png
aquarium fish,1,images/cichlid_fish_s_001567.png
aquarium fish,1,images/cichlid_s_000930.png
aquarium fish,1,images/cichlid_fish_s_001491.png
aquarium fish,1,images/cichlid_s_000077.png
aquarium fish,1,images/carassius_auratus_s_000200.png
aquarium fish,1,images/cichlid_fish_s_000121.png
aquarium fish,1,images/cichlid_s_001536.png
aquarium fish,1,images/cichlid_s_001038.png
aquarium fish,1,images/cichlid_fish_s_000374.png
aquarium fish,1,images/cichlid_fish_s_000363.png
aquarium fish,1,images/goldfish_s_001362.png
aquarium fish,1,images/cichlid_s_000827.png
aquarium fish,1,images/cichlid_s_000001.png
aquarium fish,1,images/cichlid_fish_s_001072.png
aquarium fish,1,images/cichlid_fish_s_000367.png
aquarium fish,1,images/cichlid_s_002222.png
aquarium fish,1,images/goldfish_s_001445.png
aquarium fish,1,images/cichlid_s_002021.png
aquarium fish,1,images/goldfish_s_002506.png
aquarium fish,1,images/cichlid_s_002163.png
aquarium fish,1,images/cichlid_s_001887.png
aquarium fish,1,images/cichlid_s_001523.png
aquarium fish,1,images/cichlid_s_000840.png
aquarium fish,1,images/goldfish_s_000039.png
aquarium fish,1,images/carassius_auratus_s_000211.png
aquarium fish,1,images/cichlid_fish_s_001642.png
aquarium fish,1,images/carassius_auratus_s_000065.png
aquarium fish,1,images/goldfish_s_001108.png
aquarium fish,1,images/cichlid_fish_s_000572.png
aquarium fish,1,images/goldfish_s_002131.png
aquarium fish,1,images/cichlid_fish_s_000552.png
aquarium fish,1,images/cichlid_fish_s_001471.png
aquarium fish,1,images/cichlid_s_001466.png
aquarium fish,1,images/goldfish_s_001799.png
aquarium fish,1,images/carassius_auratus_s_000762.png
aquarium fish,1,images/goldfish_s_002497.png
aquarium fish,1,images/cichlid_s_001613.png
aquarium fish,1,images/carassius_auratus_s_000734.png
aquarium fish,1,images/cichlid_fish_s_001648.png
aquarium fish,1,images/goldfish_s_001666.png
aquarium fish,1,images/carassius_auratus_s_000232.png
aquarium fish,1,images/cichlid_s_000184.png
aquarium fish,1,images/cichlid_s_000824.png
aquarium fish,1,images/goldfish_s_001016.png
aquarium fish,1,images/cichlid_fish_s_000231.png
aquarium fish,1,images/cichlid_s_001814.png
aquarium fish,1,images/goldfish_s_000183.png
aquarium fish,1,images/goldfish_s_002331.png
aquarium fish,1,images/goldfish_s_001183.png
aquarium fish,1,images/cichlid_s_000021.png
aquarium fish,1,images/cichlid_fish_s_000828.png
aquarium fish,1,images/cichlid_s_001393.png
aquarium fish,1,images/cichlid_s_001819.png
aquarium fish,1,images/cichlid_fish_s_000021.png
aquarium fish,1,images/cichlid_fish_s_000929.png
aquarium fish,1,images/cichlid_s_001878.png
aquarium fish,1,images/cichlid_s_001740.png
aquarium fish,1,images/cichlid_s_000007.png
aquarium fish,1,images/cichlid_s_001953.png
aquarium fish,1,images/cichlid_fish_s_001233.png
aquarium fish,1,images/cichlid_fish_s_000826.png
aquarium fish,1,images/cichlid_s_000642.png
aquarium fish,1,images/cichlid_s_000236.png
aquarium fish,1,images/cichlid_s_000711.png
aquarium fish,1,images/goldfish_s_001081.png
aquarium fish,1,images/goldfish_s_000051.png
aquarium fish,1,images/cichlid_fish_s_000198.png
aquarium fish,1,images/goldfish_s_001252.png
aquarium fish,1,images/cichlid_s_000030.png
aquarium fish,1,images/cichlid_s_000175.png
aquarium fish,1,images/cichlid_fish_s_001517.png
aquarium fish,1,images/carassius_auratus_s_000442.png
aquarium fish,1,images/carassius_auratus_s_000235.png
aquarium fish,1,images/cichlid_fish_s_001189.png
aquarium fish,1,images/goldfish_s_002641.png
aquarium fish,1,images/carassius_auratus_s_000002.png
aquarium fish,1,images/cichlid_fish_s_000940.png
aquarium fish,1,images/carassius_auratus_s_000663.png
aquarium fish,1,images/carassius_auratus_s_000539.png
aquarium fish,1,images/cichlid_s_001324.png
aquarium fish,1,images/carassius_auratus_s_000590.png
aquarium fish,1,images/goldfish_s_000013.png
aquarium fish,1,images/cichlid_fish_s_000323.png
aquarium fish,1,images/cichlid_s_000651.png
aquarium fish,1,images/goldfish_s_001249.png
aquarium fish,1,images/goldfish_s_001662.png
aquarium fish,1,images/cichlid_fish_s_001440.png
aquarium fish,1,images/goldfish_s_000899.png
aquarium fish,1,images/cichlid_s_000641.png
aquarium fish,1,images/carassius_auratus_s_000056.png
aquarium fish,1,images/carassius_auratus_s_000772.png
aquarium fish,1,images/cichlid_s_001562.png
aquarium fish,1,images/cichlid_s_002190.png
aquarium fish,1,images/cichlid_s_002277.png
aquarium fish,1,images/cichlid_fish_s_001492.png
aquarium fish,1,images/cichlid_s_000306.png
aquarium fish,1,images/carassius_auratus_s_000655.png
aquarium fish,1,images/goldfish_s_001351.png
aquarium fish,1,images/cichlid_s_002388.png
aquarium fish,1,images/cichlid_s_001890.png
aquarium fish,1,images/carassius_auratus_s_000770.png
aquarium fish,1,images/cichlid_fish_s_000061.png
aquarium fish,1,images/carassius_auratus_s_000213.png
aquarium fish,1,images/carassius_auratus_s_000758.png
aquarium fish,1,images/carassius_auratus_s_000303.png
aquarium fish,1,images/goldfish_s_002501.png
aquarium fish,1,images/cichlid_s_000471.png
aquarium fish,1,images/cichlid_s_002258.png
aquarium fish,1,images/cichlid_s_002040.png
aquarium fish,1,images/cichlid_fish_s_000743.png
aquarium fish,1,images/cichlid_fish_s_000441.png
aquarium fish,1,images/cichlid_s_001441.png
aquarium fish,1,images/goldfish_s_002467.png
aquarium fish,1,images/cichlid_fish_s_001211.png
aquarium fish,1,images/carassius_auratus_s_000233.png
aquarium fish,1,images/cichlid_s_000023.png
aquarium fish,1,images/cichlid_s_002002.png
aquarium fish,1,images/goldfish_s_001330.png
aquarium fish,1,images/goldfish_s_002728.png
aquarium fish,1,images/cichlid_fish_s_000350.png
aquarium fish,1,images/carassius_auratus_s_000150.png
aquarium fish,1,images/goldfish_s_002324.png
aquarium fish,1,images/cichlid_s_000586.png
aquarium fish,1,images/cichlid_s_000777.png
aquarium fish,1,images/cichlid_s_001289.png
